Level,Date and Time,Source,Event ID,Task Category,Activity,Stage,DefenderResponse,Signature
7/2/2021 11:18:49 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:18:47 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:34 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:29 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:28 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:28 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{3480A401-BDE9-4407-BC02-798A866AC051},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{30AD8C8E-AE85-42FA-B9E8-7E99E3DFBFC5},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:17:27 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:15:44 AM,Microsoft Office 12 Sessions,7003,,"ID: 0, Application Name: Microsoft Office Word, Application Version: 12.0.4518.1014, Microsoft Office Version: 12.0.4518.1014. This session was terminated unexpectedly.",Normal,Benign,Benign,
7/2/2021 11:15:38 AM,Microsoft Office 12 Sessions,7003,,"ID: 3, Application Name: Microsoft Office PowerPoint, Application Version: 12.0.4518.1014, Microsoft Office Version: 12.0.4518.1014. This session was terminated unexpectedly.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:50 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:05 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:05 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:05 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:05 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:04 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:14:04 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:19 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:12 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:13:04 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{BCBB9860-C012-4AD7-A938-6E337AE6ABA5},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:12:13 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{2593F8B9-4EAF-457C-B68A-50F6B8EA6B54},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{15C20B67-12E7-4BB6-92BB-7AFF07997402},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
7/2/2021 11:11:33 AM,Microsoft-Windows-DistributedCOM,10016,,"The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID ,Normal,Benign,Benign,None
{228826AF-02E1-4226-A9E0-99A855E455A6},Normal,Benign,Benign,None
 and APPID ,Normal,Benign,Benign,None
{2FD08A73-D1F1-43EB-B888-24C2496F95FD},Normal,Benign,Benign,None
 to the user DESKTOP-56DUI1B\ansible SID (S-1-5-21-3046995883-4109464133-1538160033-1003) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool.",Normal,Benign,Benign,
